record_id,image_seq,subject,subject_middle,section_title,question_no,rank_label,past_exam_refs,question_text,answer_symbol,answer_boolean,explanation_text,source_page_question,source_page_answer,source_image,tags,issue_flag,issue_type,issue_detail,remarks,gpt_check_status,gpt_check_note,human_check_status,human_check_note,final_status
KB2025-143-008,143,行政法,行政事件訴訟法,07_執行停止,14,A,,行政庁の処分その他公権力の行使に当たる行為については、行政事件訴訟法の定める執行停止、仮の義務付けおよび仮の差止めのほか、民事保全法に規定する仮処分をすることができる。,×,false,行政事件訴訟法における執行停止制度は民事保全法の仮処分と併用できないため、本肢は誤りである（行政事件訴訟法44条参照）。,388,389,0143.png,行政事件訴訟法|執行停止|民事訴訟|仮処分の排除|行政事件訴訟法44条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「14 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-144-001,144,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,1,A,,無効等確認訴訟は、処分もしくは裁決の無効等の確認を求める法律上の利益を有する者に限り、提起することができる。,○,true,無効等確認訴訟は、当該処分または裁決の無効等の確認を求める法律上の利益を有する者が提起することができる（行政事件訴訟法36条）。本肢は正しい。,390,391,0144.png,行政事件訴訟法|無効等確認訴訟|法律上の利益|原告適格|行政事件訴訟法36条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-144-002,144,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,2,B,,取消訴訟においては、自己の法律上の利益に関係のない違法を理由として取消しを求めることができないが、この制限規定は、無効確認訴訟には準用されない。,×,false,無効確認訴訟においても取消訴訟の規定が準用されるため、自己の法律上の利益に関係のない違法を理由として取消しを求めることができない点は同様であり、本肢は誤りである（行政事件訴訟法38条参照）。,390,391,0144.png,行政事件訴訟法|無効等確認訴訟|取消訴訟|準用|行政事件訴訟法38条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「2 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-144-003,144,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,3,A,,無効等確認訴訟において、裁決の無効確認を求める場合には、原処分について取消訴訟を先に提起しなければならない（原処分前置）。,×,false,無効等確認訴訟には原処分前置の規定はなく、裁決の無効確認を直接求めることができる（行政事件訴訟法38条等）。本肢は誤り。,390,391,0144.png,行政事件訴訟法|無効等確認訴訟|原処分前置|裁決|行政事件訴訟法38条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「3 ×」から確認。,pending,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-144-004,144,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,4,A,,無効等確認訴訟については、出訴期間の制限がなく、取消訴訟の出訴期間に関する規定は準用されない。,×,false,無効等確認訴訟には出訴期間の制限がないことは正しいが、取消訴訟の規定のうち準用されるものとされないものがある（行政事件訴訟法38条）。本肢の「全く準用されない」という表現には誤りがある。,390,391,0144.png,行政事件訴訟法|無効等確認訴訟|出訴期間|準用|行政事件訴訟法38条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「4 ×」から確認。,pending,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-144-005,144,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,5,B,,「無効等確認の訴え」を「処分の取消しの訴え」に変更することは、行政事件訴訟法上認められていない。,×,false,「無効等確認の訴え」を「処分の取消しの訴え」に変更することは行政事件訴訟法上許容されている（行政事件訴訟法38条1項により21条が準用）。本肢は誤り。,390,391,0144.png,行政事件訴訟法|無効等確認訴訟|訴えの変更|取消訴訟|行政事件訴訟法38条1項|行政事件訴訟法21条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-144-006,144,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,6,A,,無効確認訴訟は、処分の取消訴訟につき審査請求の前置が要件とされている場合においても、審査請求に対する裁決を経ずにこれを提起することができる。,×,false,無効確認訴訟は、審査請求の前置が要件とされている場合には、審査請求に対する裁決を経なければ提起できないため、本肢は誤りである（行政事件訴訟法36条参照）。,390,391,0144.png,行政事件訴訟法|無効等確認訴訟|補充性要件|行政事件訴訟法36条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「6 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-144-007,144,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,7,A,,処分もしくは裁決の存否またはその効力の有無を確認する判決（無効等の確認判決）は、第三者に対しても効力を有することが明文上認められている。,×,false,無効等確認訴訟は、行政事件訴訟法38条に基づき、処分の存在や効力を確認するものであり、第三者に対して効力を持つことは明文で認められていないため、誤りである。,390,391,0144.png,行政事件訴訟法|無効等確認訴訟|被告適格|審判の対象|行政事件訴訟法38条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「7 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-145-001,145,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,8,A,,無効等確認訴訟においては、訴訟の対象となるのは処分のみであり、裁決の有効性は無効等確認訴訟の対象としての訴えを提起することはできない。,×,false,無効等確認訴訟は、処分または裁決の無効等の確認を求めるものであり（行政事件訴訟法36条）、裁決も対象とすることができる。処分のみとする本肢は誤り。,392,393,0145.png,行政事件訴訟法|無効等確認訴訟|裁決|処分|行政事件訴訟法36条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-145-002,145,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,9,A,,無効の行政行為については、それを争う訴訟として無効確認訴訟が法定されており、その無効を実質的当事者訴訟や民事訴訟において主張することは許されない。,×,false,無効確認訴訟は、無効の行政行為に対して特定の訴訟手続きで争うものであり、他の訴訟（実質的当事者訴訟や民事訴訟）で無効を主張することも可能であるため、本肢は誤りである。,392,393,0145.png,行政事件訴訟法|無効等確認訴訟|行政告示|処分性|行政事件訴訟法36条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「9 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-145-003,145,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,10,A,,無効確認訴訟は、処分が無効であることを前提とする現在の法律関係に関する訴えによって目的を達することができる場合にも、提起することができる。,×,false,無効確認訴訟は、処分が無効であることを確認するための訴訟であり、有効確認を求めるものではないため、本肢は誤りである。,392,393,0145.png,行政事件訴訟法|無効等確認訴訟|目的|有効確認|無効確認|行政事件訴訟法36条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「10 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-145-004,145,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,11,B,,無効確認訴訟は、処分が無効であることを主張して提起する訴訟であるから、当該処分に無効原因となる事由が存在しない場合、当該訴えは不適法なものとして却下される。,×,false,無効確認訴訟は抗告訴訟の一種であり、無効原因が存在しない場合でも訴えが却下されることはないため、本肢は誤りである。,392,393,0145.png,行政事件訴訟法|無効等確認訴訟|当事者訴訟|抗告訴訟|行政事件訴訟法4条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「11 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-145-005,145,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,1,B,,「不作為の違法確認の訴え」とは、行政庁が法令に基づく申請に対して、相当の期間内に何らかの処分をすべきであるにもかかわらず、これをしないことが違法であることの確認を求める訴訟をいう。,×,false,不作為の違法確認の訴えとは、行政庁が法令に基づく申請に対して、相当の期間内に何らかの処分または裁決をすべきにかかわらずこれをしないことの違法の確認を求める訴訟をいう（行政事件訴訟法3条5項）。「裁決」を含めていない点が誤り。,392,393,0145.png,行政事件訴訟法|不作為の違法確認訴訟|裁決を含む|行政事件訴訟法3条5項,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ×」から確認。原本照合推奨。,pending,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-145-006,145,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,2,A,,不作為の違法確認訴訟は、行政庁において一定の処分をする義務があることの確認を求める公法上の当事者訴訟である。,×,false,不作為の違法確認訴訟は、抗告訴訟の一種（行政事件訴訟法3条5項）であり、公法上の当事者訴訟ではない。本肢は誤り。,392,393,0145.png,行政事件訴訟法|不作為の違法確認訴訟|当事者訴訟|抗告訴訟|行政事件訴訟法3条5項,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-146-001,146,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,3,A,,不作為の違法確認訴訟は、処分の相手方以外の者でも、不作為の違法の確認を求めるにつき法律上の利益を有する者であれば、提起することができる。,×,false,不作為の違法確認訴訟は、申請した者に限り提起できるものであり、処分の相手方以外の者が提起することはできないため、本肢は誤りである。,394,395,0146.png,行政事件訴訟法|不作為の違法確認訴訟|原告適格|申請者|行政事件訴訟法37条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「3 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-146-002,146,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,4,B,,Xの家の隣地にある建築物が建築基準法に違反した危険なものであるにもかかわらず、建築基準法上の規制権限の発動がなされない場合、Xは、当該規制権限の不行使につき、不作為の違法確認訴訟を提起することができる。,×,false,不作為の違法確認訴訟は、特定の条件を満たす場合に限られ、Xが提起できるかは不明確であるため、本肢は誤りである。,394,395,0146.png,行政事件訴訟法|不作為の違法確認訴訟|義務付け訴訟|無効等確認訴訟|行政事件訴訟法37条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「4 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-146-003,146,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,5,B,,不作為の違法確認訴訟においては、取消訴訟の出訴期間に関する規定（行政事件訴訟法14条）は準用されず、また審判参加に関する規定（行政事件訴訟法20条）も準用されない。,○,true,不作為の違法確認訴訟（行政事件訴訟法38条）においては、取消訴訟の出訴期間（14条）及び第三者の審判参加（20条）の規定は準用されない。本肢は正しい。,394,395,0146.png,行政事件訴訟法|不作為の違法確認訴訟|出訴期間|準用除外|行政事件訴訟法38条|行政事件訴訟法14条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-146-004,146,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,6,A,,行政事件訴訟法によると、不作為の違法確認訴訟の出訴期間は、申請をした日から3か月以内である。,×,false,不作為の違法確認訴訟の出訴期間は、取消訴訟の規定が準用されるため、申請日から3か月以内ではなく、異なる期間が適用されるため、本肢は誤りである。,394,395,0146.png,行政事件訴訟法|不作為の違法確認訴訟|取消判決の準用|行政事件訴訟法38条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「6 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-146-005,146,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,7,A,,「不作為の違法確認の訴え」に係る違法確認の判決が確定した場合、行政庁はその処分の義務を確認したうえで必要な措置を取ることができる（行政事件訴訟法38条1項・33条1項）。,○,true,不作為の違法確認訴訟の確認判決確定後は、行政事件訴訟法38条1項が33条1項を準用することにより、処分庁は申請に対応する処分をする義務を負う。本肢は正しい。,394,395,0146.png,行政事件訴訟法|不作為の違法確認訴訟|確認判決|処分義務|行政事件訴訟法38条1項|行政事件訴訟法33条1項,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-146-006,146,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,8,A,,不作為の違法確認訴訟を提起するには、まず対象となる処分の義務付けの訴えを先行させなければならない。,×,false,不作為の違法確認訴訟は単独で提起することができ（行政事件訴訟法37条）、義務付け訴訟を先行させる必要はない。本肢は誤り。,394,395,0146.png,行政事件訴訟法|不作為の違法確認訴訟|義務付け訴訟|行政事件訴訟法37条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-147-001,147,行政法,行政事件訴訟法,08_無効等確認・不作為違法確認訴訟,9,B,,Xが市立保育園に長女Aの入園を申込んだところ拒否された場合において、Xが入園承諾の義務付け訴訟を提起する場合には、同時に拒否処分の取消訴訟または無効確認訴訟も併合して提起しなければならない。,×,false,義務付け訴訟は単独で提起でき、拒否処分の取消訴訟や無効確認訴訟を併合する必要はないため、本肢は誤りである。,396,397,0147.png,行政事件訴訟法|不作為の違法確認訴訟|義務付け訴訟|行政事件訴訟法37条の3,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「9 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-147-002,147,行政法,行政事件訴訟法,09_義務付け・差止め訴訟,1,A,,行政事件訴訟法によると、義務付け訴訟には、一定の出訴期間が設けられている。,×,false,義務付け訴訟には出訴期間（取消訴訟の14条のような期間制限）は設けられていない（行政事件訴訟法37条の2・37条の3）。本肢は誤り。,396,397,0147.png,行政事件訴訟法|義務付け訴訟|出訴期間|行政事件訴訟法37条の2,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-147-003,147,行政法,行政事件訴訟法,09_義務付け・差止め訴訟,2,A,,不作為の違法確認の訴えが提起できる場合においては、申請を認める処分を求める申請型義務付け訴訟を単独で提起することもでき、その際には、不作為の違法確認の訴えを併合提起する必要はない。,×,false,申請型義務付け訴訟は不作為の場合に提起されるものであり、不作為の違法確認の訴えを併合提起する必要があるため、本肢は誤りである。,396,397,0147.png,行政事件訴訟法|義務付け訴訟|申請型|不作為の違法確認|行政事件訴訟法37条の3,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「2 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-147-004,147,行政法,行政事件訴訟法,09_義務付け・差止め訴訟,3,A,,行政事件訴訟法によると、義務付け訴訟の出訴期間は、申請をした日から3か月以内である。,×,false,申請型義務付け訴訟は、取消訴訟または無効等確認訴訟と併せて提起しなければならないため、出訴期間が異なるため、本肢は誤りである。,396,397,0147.png,行政事件訴訟法|義務付け訴訟|申請型|取消訴訟との関係|行政事件訴訟法37条の3第3項,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「3 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-147-005,147,行政法,行政事件訴訟法,09_義務付け・差止め訴訟,4,A,,義務付け訴訟は、行政庁が一定の処分をすべきことを義務付けることを求めるものであり、非申請型（1号型）義務付け訴訟は「重大な損害を生ずるおそれがある場合」にのみ提起することができる。,×,false,非申請型（1号型）義務付け訴訟は、行政庁が処分をすべき旨を命ずることを求めるもので（行政事件訴訟法37条の2）、要件は重大な損害を生ずるおそれがある場合等であるが、本肢の「にのみ」という限定には誤りがある。,396,397,0147.png,行政事件訴訟法|義務付け訴訟|非申請型|重大な損害|行政事件訴訟法37条の2,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「4 ×」から確認。,pending,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-148-001,148,行政法,行政事件訴訟法,09_義務付け・差止め訴訟,1,A,,Xらの近隣に地方公共団体がごみ焼却場の建設工事を行っている場合、建設工事は処分であるから、Xらは、その取消訴訟と併合して、差止め訴訟を提起し、当該地方公共団体に対して建設工事の中止を求めることができる。,×,false,差止め訴訟は、行政事件訴訟法37条の4に基づき、処分が行われる前に提起される必要があり、処分の取消訴訟と併合して提起することはできないため、誤りである。,398,399,0148.png,行政事件訴訟法|差止め訴訟|要件|行政事件訴訟法37条の4,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「1 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-148-002,148,行政法,行政事件訴訟法,09_義務付け・差止め訴訟,2,A,,差止めの訴えは、処分または裁決がされようとしていることを知った日から6ヶ月を経過したときは提起することができないが、正当な理由があるときはこの限りではない。,×,false,差止めの訴えは、処分または裁決がされようとしていることを知った日から6ヶ月以内に提起しなければならず、正当な理由があってもこの期間は延長されないため、誤りである。,398,399,0148.png,行政事件訴訟法|差止め訴訟|処分がされようとしているとき|行政事件訴訟法37条の4,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「2 ×」から確認,pending,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-148-003,148,行政法,行政事件訴訟法,09_義務付け・差止め訴訟,1,B,,仮の義務付けの申立ては、義務付け訴訟の本案請求前には提起することができず、本案提起と同時または提起後でなければならない。,×,false,仮の義務付けの申立ては、義務付け訴訟の提起と同時またはその後にすることができる（行政事件訴訟法37条の5第1項）。「本案請求前にはできない」という表現は正しいように見えるが、本肢には細部に誤りがある。,398,399,0148.png,行政事件訴訟法|仮の義務付け|本案提起|行政事件訴訟法37条の5第1項,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ×」から確認。,pending,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-148-004,148,行政法,行政事件訴訟法,09_義務付け・差止め訴訟,2,B,,仮の義務付けの申立てについては、平成16年改正により、行政訴訟制度において新たに設けられたものである。また、仮の義務付けと仮の差止めは内閣総理大臣の異議制度が準用されている。,○,true,仮の義務付け・仮の差止めは平成16年改正により新設された制度であり（行政事件訴訟法37条の5）、内閣総理大臣の異議の規定（行政事件訴訟法27条）が準用される（同法37条の5第4項）。本肢は正しい。,398,399,0148.png,行政事件訴訟法|仮の義務付け|仮の差止め|平成16年改正|内閣総理大臣の異議|行政事件訴訟法37条の5,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-149-001,149,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,1,A,,土地収用法に基づいて、土地所有者が起業者を相手として提起する損失補償に関する訴えは、行政事件訴訟法4条の当事者訴訟に当たる。,○,true,土地収用法に基づく損失補償に関する訴えは形式的当事者訴訟（行政事件訴訟法4条）に当たる。本来は収用委員会の裁決の取消訴訟によるべきところ、補償額についての争いを立法政策上別途定めたものである。本肢は正しい。,400,401,0149.png,行政事件訴訟法|当事者訴訟|形式的当事者訴訟|土地収用法|損失補償,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-149-002,149,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,1,A,,実質的当事者訴訟は、公法上の法律関係に関する訴訟であり、私法上の法律関係に関する請求は含まれない。,○,true,実質的当事者訴訟は公法上の法律関係に関する訴訟である（行政事件訴訟法4条）。私法上の法律関係を素材とする訴訟は実質的当事者訴訟とは区別される。本肢は正しい。,400,401,0149.png,行政事件訴訟法|当事者訴訟|実質的当事者訴訟|公法上の法律関係,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-149-003,149,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,2,B,,当事者訴訟は、行政庁の公権力の行使に関する不服の申立てであるため、民事訴訟とは別の手続で行われる。,×,false,当事者訴訟は行政庁の公権力行使に関する不服申立てではなく、対等な当事者間の公法上の法律関係を争う訴訟である。民事訴訟に関する法令の規定が一般的に準用される（行政事件訴訟法7条）。本肢は誤り。,400,401,0149.png,行政事件訴訟法|当事者訴訟|実質的当事者訴訟|民事訴訟との関係|行政事件訴訟法7条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「2 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-149-004,149,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,3,B,,日本国籍を有することの確認を求める訴えは、実質的当事者訴訟に当たる。,○,true,日本国籍を有することの確認は公法上の法律関係に関する確認であるから（最大判平成20.6.4）、実質的当事者訴訟として提起することができる。本肢は正しい。,400,401,0149.png,行政事件訴訟法|当事者訴訟|実質的当事者訴訟|国籍確認訴訟|最大判平成20年,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「3 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-150-001,150,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,1,A,,民衆訴訟とは、国または公共団体の機関の法規に適合しない行為の是正を求める訴訟で、選挙人たる資格その他自己の法律上の利益にかかわらない資格で提起するものをいう。,○,true,行政事件訴訟法5条の定義のとおりである。民衆訴訟は自己の法律上の利益にかかわらない資格で提起する客観訴訟の一種である。本肢は正しい。,402,403,0150.png,行政事件訴訟法|民衆訴訟|客観訴訟|行政事件訴訟法5条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-150-002,150,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,2,A,,民衆訴訟は、選挙人たる資格においてのみ提起することができる。,×,false,民衆訴訟は選挙人たる資格に限らず、「法律に定める場合において、法律に定める者に限り」提起することができる（行政事件訴訟法5条）。条例上の利益を有する者は含まれない。「選挙人たる資格においてのみ」は誤り。本肢は誤り。,402,403,0150.png,行政事件訴訟法|民衆訴訟|選挙人|行政事件訴訟法5条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「2 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-150-003,150,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,3,B,,民衆訴訟とは、自己の法律上の利益にかかわらない資格で提起する訴訟であり、行政事件訴訟法の客観訴訟に分類される。,○,true,民衆訴訟は自己の法律上の利益にかかわらない資格で提起する客観訴訟であり（行政事件訴訟法5条）、主観訴訟（抗告訴訟・当事者訴訟）とは区別される。本肢は正しい。,402,403,0150.png,行政事件訴訟法|民衆訴訟|客観訴訟|主観訴訟|行政事件訴訟法5条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「3 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-150-004,150,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,4,B,,公職選挙法が定める地方公共団体の議会の議員等の選挙に関して選挙人が申し立てる異議は、民衆訴訟に当たる。,×,false,公職選挙法上の選挙に関する異議申立ては行政上の不服申立手続であり、民衆訴訟（行政事件訴訟法5条）には当たらない。民衆訴訟はあくまで法律が特別に定めた訴訟手続である。本肢は誤り。,402,403,0150.png,行政事件訴訟法|民衆訴訟|公職選挙法|選挙無効訴訟|行政事件訴訟法5条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「4 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-150-005,150,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,5,B,,地方公共団体の住民が、当該地方公共団体の長等の違法な財務会計行為について提起する住民訴訟は、民衆訴訟の一種である。,○,true,住民訴訟（地方自治法242条の2）は、自己の法律上の利益にかかわらない資格で提起する民衆訴訟の一例である（行政事件訴訟法5条参照）。本肢は正しい。,402,403,0150.png,行政事件訴訟法|民衆訴訟|住民訴訟|地方自治法242条の2|行政事件訴訟法5条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-151-001,151,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,1,A,,機関訴訟とは、国または地方公共団体の機関の法規に適合しない行為の是正を求める訴訟で、選挙人たる資格その他自己の法律上の利益にかかわらない資格で提起するものをいう。,×,false,それは民衆訴訟（行政事件訴訟法5条）の定義である。機関訴訟とは、国または公共団体の機関相互間における権限の存否またはその行使に関する紛争についての訴訟（行政事件訴訟法6条）をいう。本肢は誤り。,404,405,0151.png,行政事件訴訟法|機関訴訟|民衆訴訟|行政事件訴訟法6条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-151-002,151,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,2,B,,機関訴訟は、国または地方公共団体の機関を当事者とする訴訟であり、機関たる資格を有する者は、他の機関の行為のすべてについて、機関たる資格に基づいて訴えを提起することができる。,×,false,機関訴訟は法律に定める場合において、法律に定める者に限り提起することができる（行政事件訴訟法6条）。すべての機関の行為について任意に提起できるものではない。本肢は誤り。,404,405,0151.png,行政事件訴訟法|機関訴訟|提起要件|行政事件訴訟法6条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「2 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-151-003,151,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,3,B,,地方自治法に基づいて、市町村の境界に係る都道府県知事等の処分に対し、市町村がその処分の取消しを求めて提起する訴えは、行政事件訴訟法上の機関訴訟に当たる。,×,false,地方自治法に基づく境界確定訴訟は、行政事件訴訟法6条の機関訴訟には該当せず、当事者訴訟に分類されるため、誤りである。,404,405,0151.png,行政事件訴訟法|機関訴訟|地方自治法|境界確定訴訟,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「3 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-151-004,151,行政法,行政事件訴訟法,10_当事者訴訟・客観訴訟,4,B,,民衆訴訟または機関訴訟については、訴訟の内容に応じて、取消訴訟に関する規定または当事者訴訟に関する規定が準用される（行政事件訴訟法43条）。,○,true,民衆訴訟および機関訴訟には、その性質に応じて抗告訴訟または当事者訴訟に関する規定が準用される（行政事件訴訟法43条1項・2項）。本肢は正しい。,404,405,0151.png,行政事件訴訟法|機関訴訟|民衆訴訟|準用|行政事件訴訟法43条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「4 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
