record_id,current_human_check_status,gpt_check_note,gpt_check_status,note_source
KB2025-050-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0050 pageQ=204/pageA=205.,done,stale_gpt_review
KB2025-050-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0050 pageQ=204/pageA=205.,done,stale_gpt_review
KB2025-050-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0050 pageQ=204/pageA=205.,done,stale_gpt_review
KB2025-052-001,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文に「ただし」等の留保や追加文がないか確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0052 pageQ=206/pageA=207.,done,stale_gpt_review
KB2025-052-002,pending,危険類型: Q文逆推測補完 / OCR誤記 / 限定語欠落. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 限定語（必ず／直ちに／あらかじめ／原則として／ただし／一律に 等）の有無を確認; 問題文に「ただし」等の留保や追加文がないか確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0052 pageQ=206/pageA=207.,done,stale_gpt_review
KB2025-052-004,pending,危険類型: Q文逆推測補完 / OCR誤記 / 限定語欠落. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 限定語（必ず／直ちに／あらかじめ／原則として／ただし／一律に 等）の有無を確認; 問題文に「ただし」等の留保や追加文がないか確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0052 pageQ=206/pageA=207.,done,stale_gpt_review
KB2025-052-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文に「ただし」等の留保や追加文がないか確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0052 pageQ=206/pageA=207.,done,stale_gpt_review
KB2025-052-006,pending,危険類型: Q文逆推測補完 / OCR誤記 / 限定語欠落 / 数値要件不一致. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 限定語（必ず／直ちに／あらかじめ／原則として／ただし／一律に 等）の有無を確認; 数値要件・多数決要件・期間（例: 過半数、3年、5年、日数）を確認; 問題文に「ただし」等の留保や追加文がないか確認. 参照: 0052 pageQ=206/pageA=207.,done,stale_gpt_review
KB2025-053-002,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文に「ただし」等の留保や追加文がないか確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0053 pageQ=208/pageA=209.,done,stale_gpt_review
KB2025-053-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文に「ただし」等の留保や追加文がないか確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0053 pageQ=208/pageA=209.,done,stale_gpt_review
KB2025-053-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文に「ただし」等の留保や追加文がないか確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0053 pageQ=208/pageA=209.,done,stale_gpt_review
KB2025-054-002,pending,危険類型: Q文逆推測補完 / OCR誤記 / 限定語欠落. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 限定語（必ず／直ちに／あらかじめ／原則として／ただし／一律に 等）の有無を確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0054 pageQ=210/pageA=211.,done,stale_gpt_review
KB2025-054-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0054 pageQ=210/pageA=211.,done,stale_gpt_review
KB2025-054-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0054 pageQ=210/pageA=211.,done,stale_gpt_review
KB2025-054-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0054 pageQ=210/pageA=211.,done,stale_gpt_review
KB2025-055-002,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0055 pageQ=212/pageA=213.,done,stale_gpt_review
KB2025-055-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0055 pageQ=212/pageA=213.,done,stale_gpt_review
KB2025-056-001,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文に「ただし」等の留保や追加文がないか確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0056 pageQ=214/pageA=215.,done,stale_gpt_review
KB2025-056-002,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0056 pageQ=214/pageA=215.,done,stale_gpt_review
KB2025-056-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0056 pageQ=214/pageA=215.,done,stale_gpt_review
KB2025-056-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0056 pageQ=214/pageA=215.,done,stale_gpt_review
KB2025-056-006,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0056 pageQ=214/pageA=215.,done,stale_gpt_review
KB2025-056-007,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0056 pageQ=214/pageA=215.,done,stale_gpt_review
KB2025-057-001,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0057 pageQ=216/pageA=217.,done,stale_gpt_review
KB2025-057-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0057 pageQ=216/pageA=217.,done,stale_gpt_review
KB2025-057-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0057 pageQ=216/pageA=217.,done,stale_gpt_review
KB2025-057-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0057 pageQ=216/pageA=217.,done,stale_gpt_review
KB2025-057-006,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0057 pageQ=216/pageA=217.,done,stale_gpt_review
KB2025-058-001,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0058 pageQ=218/pageA=219.,done,stale_gpt_review
KB2025-058-002,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0058 pageQ=218/pageA=219.,done,stale_gpt_review
KB2025-058-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0058 pageQ=218/pageA=219.,done,stale_gpt_review
KB2025-058-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0058 pageQ=218/pageA=219.,done,stale_gpt_review
KB2025-058-007,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0058 pageQ=218/pageA=219.,done,stale_gpt_review
KB2025-058-008,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0058 pageQ=218/pageA=219.,done,stale_gpt_review
KB2025-059-001,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0059 pageQ=220/pageA=221.,done,stale_gpt_review
KB2025-059-002,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0059 pageQ=220/pageA=221.,done,stale_gpt_review
KB2025-059-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0059 pageQ=220/pageA=221.,done,stale_gpt_review
KB2025-059-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0059 pageQ=220/pageA=221.,done,stale_gpt_review
KB2025-059-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0059 pageQ=220/pageA=221.,done,stale_gpt_review
KB2025-059-006,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0059 pageQ=220/pageA=221.,done,stale_gpt_review
KB2025-059-007,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0059 pageQ=220/pageA=221.,done,stale_gpt_review
KB2025-059-008,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0059 pageQ=220/pageA=221.,done,stale_gpt_review
KB2025-060-001,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0060 pageQ=222/pageA=223.,done,stale_gpt_review
